Additional_Info,Airline,Destination,Source,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price
8,0,0,3,12,4,2019,0,12,55,10,20,2,5,24,12,4,20697.607
8,3,0,3,1,5,2019,1,22,15,17,35,2,33,3,12,4,41147.293
5,4,1,2,9,5,2019,1,12,35,19,45,3,7,6,12,4,49979.957
5,4,2,0,27,6,2019,0,18,10,15,15,0,13,24,12,4,1757.0464
8,1,2,0,15,5,2019,0,19,45,17,0,0,13,24,12,4,2369.0818
8,1,1,2,9,6,2019,1,23,0,13,30,3,6,6,12,4,25458.152
7,8,2,0,27,4,2019,0,0,5,21,10,0,13,24,12,4,2563.481
8,4,1,2,27,6,2019,2,19,0,13,25,3,0,4,5,4,27712.2
8,3,0,3,9,5,2019,0,17,45,15,15,2,5,24,12,4,18887.129
8,2,2,0,9,5,2019,0,14,30,11,40,0,13,24,12,4,3207.9724
8,6,1,2,27,3,2019,1,16,10,9,45,3,20,6,12,4,34987.23
8,3,1,2,1,6,2019,1,20,0,15,10,3,6,6,12,4,25176.152
8,4,0,3,6,6,2019,1,16,20,18,55,2,7,3,12,4,48462.707
8,4,2,0,6,5,2019,0,14,5,11,10,0,13,24,12,4,2410.1807
8,2,1,2,21,3,2019,1,13,20,6,0,3,0,6,12,4,28605.54
8,3,1,2,6,6,2019,1,21,0,4,55,3,7,6,12,4,28796.828
8,3,3,4,3,6,2019,0,18,25,16,55,1,19,24,12,4,7561.181
5,4,0,3,1,4,2019,1,4,40,20,0,2,7,3,12,4,61531.83
8,0,0,3,15,4,2019,2,23,30,15,10,2,25,9,3,4,43495.21
7,8,3,4,3,5,2019,0,0,15,22,45,1,19,24,12,4,8797.886
8,3,0,3,9,6,2019,0,7,15,4,40,2,5,24,12,4,20724.492
5,4,5,0,21,3,2019,1,18,25,8,55,0,7,8,12,4,21970.281
8,6,1,2,9,4,2019,1,19,0,9,0,3,7,6,12,4,30731.979
5,4,2,0,27,5,2019,0,22,50,19,50,0,13,24,12,4,1783.728
8,3,1,2,27,5,2019,0,8,50,5,35,3,10,24,12,4,16906.328
8,3,3,4,18,5,2019,0,4,5,2,35,1,19,24,12,4,7390.1284
8,4,1,2,18,5,2019,1,19,0,13,0,3,7,6,12,4,27674.555
7,8,4,1,12,5,2019,0,10,35,8,20,4,8,24,12,4,15264.139
8,4,1,2,24,6,2019,2,4,25,9,40,3,28,4,5,4,40244.316
8,8,2,0,6,6,2019,0,12,20,9,30,0,13,24,12,4,2926.2913
8,1,1,2,15,6,2019,2,19,15,10,55,3,16,4,5,4,30007.678
8,4,2,0,15,5,2019,0,10,10,7,10,0,13,24,12,4,4135.5503
8,6,1,2,24,5,2019,1,19,15,12,50,3,7,6,12,4,28460.72
8,6,1,2,24,6,2019,1,19,0,8,0,3,7,6,12,4,28728.46
8,4,1,2,6,3,2019,1,4,25,17,30,3,7,6,12,4,33909.37
8,10,5,0,1,3,2019,0,18,35,16,0,0,13,24,12,4,9441.414
8,4,5,0,1,3,2019,1,19,10,11,40,0,7,8,12,4,29162.562
5,4,0,3,15,5,2019,1,22,35,14,5,2,7,3,12,4,58861.473
8,6,1,2,9,5,2019,1,1,30,16,0,3,7,6,12,4,26760.328
5,4,0,3,6,6,2019,1,22,35,14,5,2,7,3,12,4,58929.53
8,6,1,2,15,6,2019,1,21,0,10,0,3,7,6,12,4,27649.797
8,3,0,3,18,3,2019,0,16,55,14,20,2,5,24,12,4,22294.518
5,4,0,3,6,5,2019,1,20,45,8,25,2,7,3,12,4,59716.63
8,0,1,2,9,5,2019,1,22,25,7,55,3,6,6,12,4,29014.133
8,6,1,2,6,3,2019,1,18,50,8,0,3,7,6,12,4,37248.637
8,1,3,4,27,6,2019,0,7,40,6,20,1,19,24,12,4,8559.552
8,10,2,0,18,4,2019,0,14,20,11,30,0,13,24,12,4,2597.2078
8,3,2,0,9,5,2019,0,22,50,20,0,0,13,24,12,4,1524.873
8,6,1,2,9,5,2019,1,19,0,11,40,3,7,6,12,4,29665.26
8,6,1,2,18,5,2019,1,21,0,10,0,3,7,6,12,4,27445.486
8,4,1,2,27,3,2019,1,19,45,19,45,3,7,6,12,4,34183.18
8,4,0,3,6,6,2019,1,22,35,18,55,2,7,3,12,4,47059.832
8,4,1,2,9,6,2019,2,4,25,20,0,3,1,4,5,4,25674.879
8,6,1,2,9,5,2019,1,1,30,19,0,3,7,6,12,4,27816.266
8,4,0,3,9,5,2019,1,9,20,20,0,2,7,3,12,4,39486.09
8,3,0,3,24,5,2019,1,22,15,17,35,2,33,3,12,4,38183.848
8,2,5,0,18,3,2019,0,10,40,7,45,0,13,24,12,4,7858.597
8,6,1,2,21,3,2019,1,21,0,12,50,3,7,6,12,4,27930.98
8,0,0,3,3,3,2019,0,12,55,10,20,2,5,24,12,4,22282.871
8,8,0,3,6,4,2019,0,9,30,6,55,2,5,24,12,4,19190.34
8,6,1,2,9,6,2019,1,1,30,17,30,3,7,6,12,4,25369.508
8,4,0,3,9,5,2019,1,4,40,18,55,2,7,3,12,4,48406.98
8,3,2,0,24,5,2019,0,3,25,0,30,0,13,24,12,4,4343.626
8,3,0,3,1,3,2019,0,8,20,5,30,2,5,24,12,4,21600.893
8,3,0,3,1,4,2019,0,0,50,22,15,2,5,24,12,4,16732.498
8,8,2,0,18,4,2019,0,12,20,9,30,0,13,24,12,4,3303.075
8,6,1,2,9,5,2019,1,21,0,12,50,3,7,6,12,4,29453.3
8,4,0,3,12,6,2019,1,20,45,8,25,2,7,3,12,4,47652.965
8,8,1,2,27,6,2019,1,22,5,15,45,3,33,6,12,4,27482.627
8,1,1,2,1,6,2019,2,19,15,16,40,3,0,4,5,4,26260.46
8,3,2,0,6,5,2019,0,21,20,18,25,0,13,24,12,4,1544.9612
8,8,4,1,12,6,2019,0,12,0,9,45,4,8,24,12,4,18246.055
5,4,1,2,9,3,2019,1,4,25,21,50,3,7,6,12,4,48276.96
8,3,1,2,12,6,2019,1,22,30,6,50,3,20,6,12,4,26894.785
8,4,0,3,18,5,2019,1,22,5,17,0,2,14,3,12,4,45762.312
8,1,0,3,6,6,2019,2,23,15,8,20,2,28,9,3,4,45833.656
8,4,0,3,15,5,2019,1,4,40,18,55,2,7,3,12,4,48794.676
8,1,1,2,15,6,2019,2,19,15,22,0,3,16,4,5,4,29231.805
8,6,1,2,24,6,2019,1,19,15,6,0,3,7,6,12,4,28996.875
8,4,1,2,3,3,2019,1,4,25,13,0,3,7,6,12,4,35672.715
5,4,1,2,3,6,2019,1,4,25,13,0,3,7,6,12,4,35186.07
8,3,1,2,9,6,2019,1,1,30,11,25,3,7,6,12,4,25271.047
8,3,2,0,6,5,2019,0,6,50,4,0,0,13,24,12,4,3744.6055
8,3,0,3,6,3,2019,0,12,55,10,10,2,5,24,12,4,22312.055
8,3,2,0,24,4,2019,0,13,0,10,10,0,13,24,12,4,2841.2612
5,4,2,0,15,4,2019,0,8,45,6,0,0,13,24,12,4,4609.502
8,6,1,2,6,6,2019,1,21,0,9,0,3,7,6,12,4,30075.908
8,4,1,2,9,3,2019,2,18,50,10,45,3,3,4,5,4,37419.938
8,4,1,2,6,3,2019,1,19,45,20,50,3,7,6,12,4,34429.598
5,4,5,0,12,3,2019,1,11,25,20,35,0,7,8,12,4,21255.523
5,4,0,3,24,3,2019,1,8,10,19,45,2,7,3,12,4,59434.438
8,6,1,2,3,6,2019,1,19,15,10,20,3,7,6,12,4,29290.387
5,4,1,2,21,5,2019,2,19,0,5,30,3,28,4,5,4,40030.363
8,3,3,4,9,5,2019,0,10,40,9,10,1,19,24,12,4,8812.271
8,0,0,3,6,5,2019,0,12,55,10,20,2,5,24,12,4,21329.918
8,2,2,0,3,6,2019,0,10,40,7,45,0,13,24,12,4,7510.8276
8,1,1,2,15,5,2019,2,19,15,19,45,3,0,4,5,4,33802.676
8,1,1,2,27,6,2019,2,7,40,13,20,3,42,4,5,4,26075.414
8,10,0,3,9,6,2019,1,22,55,20,20,2,14,3,12,4,46973.832
8,3,1,2,15,4,2019,1,7,45,2,0,3,6,6,12,4,27162.246
8,4,0,3,15,5,2019,1,12,0,18,55,2,7,3,12,4,47657.902
8,1,0,3,9,5,2019,2,23,15,9,50,2,15,9,3,4,47353.477
5,4,0,3,15,5,2019,1,16,20,8,25,2,7,3,12,4,58886.426
8,3,0,3,15,3,2019,0,17,45,15,10,2,5,24,12,4,21607.549
8,8,0,3,1,4,2019,0,19,40,17,10,2,5,24,12,4,14678.955
8,6,1,2,15,6,2019,1,1,30,17,0,3,7,6,12,4,24643.68
5,4,1,2,12,6,2019,1,19,0,15,0,3,7,6,12,4,32478.537
8,1,1,2,24,6,2019,1,9,35,17,40,3,6,6,12,4,25239.309
8,1,1,2,9,3,2019,2,19,15,10,55,3,16,4,5,4,28763.973
5,4,1,2,27,3,2019,1,4,25,20,50,3,7,6,12,4,38517.086
8,6,1,2,6,6,2019,1,16,10,7,10,3,20,6,12,4,30051.732
8,1,0,3,6,6,2019,0,16,45,14,15,2,5,24,12,4,20987.43
8,6,1,2,6,3,2019,1,21,0,6,0,3,7,6,12,4,38617.645
8,3,3,4,15,6,2019,0,4,5,2,35,1,19,24,12,4,7422.187
8,6,1,2,18,5,2019,1,19,0,8,45,3,7,6,12,4,35852.035
8,10,4,1,9,6,2019,0,10,0,7,45,4,8,24,12,4,17802.994
8,4,1,2,18,5,2019,2,12,35,19,10,3,0,4,5,4,24871.434
5,4,0,3,9,6,2019,1,4,40,14,5,2,7,3,12,4,60140.945
8,1,5,0,1,3,2019,2,10,35,8,50,0,7,23,6,4,26617.877
8,1,0,3,24,5,2019,2,5,25,7,0,2,14,0,3,4,48850.797
8,3,2,0,6,6,2019,0,8,50,6,5,0,13,24,12,4,4318.379
8,1,1,2,3,3,2019,1,9,25,20,40,3,33,6,12,4,41248.438
8,1,1,2,15,6,2019,2,19,15,22,0,3,16,4,5,4,29231.805
8,4,0,3,6,6,2019,1,18,15,6,30,2,7,3,12,4,48317.277
8,0,0,3,12,6,2019,0,1,20,22,50,2,5,24,12,4,18751.95
8,6,1,2,3,6,2019,1,1,30,13,0,3,7,6,12,4,27508.07
8,4,5,0,6,3,2019,1,0,45,8,55,0,7,8,12,4,22138.102
8,1,0,3,18,6,2019,0,23,20,20,45,2,5,24,12,4,20032.965
8,3,1,2,1,6,2019,1,16,10,8,35,3,20,6,12,4,30304.156
8,1,1,2,6,3,2019,2,19,15,6,50,3,9,4,5,4,34467.52
5,4,5,0,12,3,2019,1,21,20,22,55,0,7,8,12,4,20445.654
8,0,1,2,12,6,2019,1,7,10,16,45,3,6,6,12,4,33504.902
8,8,2,0,15,6,2019,0,12,20,9,30,0,13,24,12,4,3411.784
8,4,1,2,3,6,2019,1,19,0,11,30,3,7,6,12,4,30741.9
8,6,1,2,3,3,2019,1,21,0,11,30,3,7,6,12,4,36187.316
5,4,0,3,9,6,2019,1,19,50,21,10,2,7,3,12,4,60838.883
5,4,0,3,21,5,2019,1,22,35,16,30,2,7,3,12,4,57902.207
8,3,0,3,9,5,2019,1,23,45,19,20,2,20,3,12,4,32132.805
8,3,2,0,18,4,2019,0,10,5,7,10,0,13,24,12,4,4965.436
8,0,2,0,27,6,2019,0,7,45,4,55,0,13,24,12,4,2692.0122
8,8,0,3,15,5,2019,0,0,40,22,20,2,5,24,12,4,15529.807
8,8,0,3,24,3,2019,0,9,35,6,55,2,5,24,12,4,21253.842
5,4,1,2,18,5,2019,1,19,0,15,0,3,7,6,12,4,32801.797
8,4,0,3,1,5,2019,1,21,5,9,35,2,14,3,12,4,50376.44
5,4,2,0,27,5,2019,0,20,45,17,45,0,13,24,12,4,4431.168
8,4,1,2,3,3,2019,1,18,50,19,45,3,7,6,12,4,48098.527
8,3,2,0,1,5,2019,0,0,15,21,15,0,13,24,12,4,2078.4907
5,4,1,2,1,6,2019,1,19,0,15,0,3,7,6,12,4,33368.027
8,2,2,0,21,4,2019,0,23,40,20,55,0,13,24,12,4,1213.6777
8,8,2,0,18,5,2019,0,0,5,21,10,0,13,24,12,4,1959.9739
8,6,1,2,15,5,2019,1,19,0,9,15,3,7,6,12,4,29930.049
8,0,0,3,27,6,2019,0,12,55,10,20,2,5,24,12,4,20753.332
8,3,1,2,18,5,2019,1,22,25,17,5,3,6,6,12,4,27279.912
8,3,2,0,21,4,2019,0,10,5,7,10,0,13,24,12,4,4816.8726
8,1,0,3,21,5,2019,2,12,30,16,45,2,15,9,3,4,48273.06
5,4,1,2,6,6,2019,2,4,25,6,45,3,34,4,5,4,53307.98
8,3,1,2,6,3,2019,1,12,0,4,55,3,20,6,12,4,37896.81
5,4,1,2,9,3,2019,1,4,25,6,50,3,7,6,12,4,48813.69
8,4,2,0,24,6,2019,0,11,20,8,20,0,13,24,12,4,4215.0347
8,1,2,0,3,5,2019,0,19,45,17,0,0,13,24,12,4,2477.9675
8,1,1,2,27,5,2019,2,19,15,18,45,3,28,4,5,4,34372.035
8,8,1,2,27,5,2019,1,13,15,8,45,3,38,6,12,4,35572.05
8,3,5,0,15,3,2019,0,8,45,6,0,0,13,24,12,4,5631.7114
8,4,0,3,12,5,2019,1,12,0,18,55,2,7,3,12,4,47707.113
8,6,1,2,21,5,2019,1,19,0,10,20,3,7,6,12,4,28171.271
8,6,1,2,9,6,2019,1,1,30,11,30,3,7,6,12,4,26447.22
5,4,5,0,21,3,2019,1,18,25,8,0,0,7,8,12,4,19614.89
8,0,1,2,24,6,2019,1,15,45,7,55,3,6,6,12,4,25921.193
8,4,5,0,18,3,2019,1,10,25,22,50,0,7,8,12,4,17545.24
8,4,3,4,3,3,2019,0,11,50,10,20,1,19,24,12,4,8967.47
8,6,1,2,27,3,2019,1,16,10,7,10,3,20,6,12,4,29182.82
5,4,0,3,12,5,2019,1,20,45,18,55,2,7,3,12,4,57338.688
8,1,1,2,15,5,2019,2,19,15,5,55,3,34,4,5,4,30019.797
8,1,0,3,24,3,2019,2,13,45,20,30,2,14,7,3,4,47350.406
8,6,1,2,3,6,2019,2,1,30,15,5,3,21,4,5,4,25916.447
8,6,1,2,18,5,2019,1,1,30,16,0,3,7,6,12,4,25422.959
8,4,1,2,9,6,2019,1,12,35,7,5,3,7,6,12,4,29758.062
8,4,0,3,18,5,2019,1,8,15,21,10,2,7,3,12,4,36849.05
8,4,1,2,9,5,2019,2,12,35,19,10,3,0,4,5,4,26707.324
8,6,1,2,3,3,2019,1,15,30,8,55,3,7,6,12,4,40229.85
8,3,2,0,1,4,2019,0,21,20,18,25,0,13,24,12,4,1376.238
5,4,0,3,9,6,2019,1,8,15,20,0,2,7,3,12,4,59194.746
8,1,1,2,27,5,2019,1,9,25,12,30,3,33,6,12,4,26861.896
8,1,0,3,12,6,2019,1,21,5,16,45,2,15,3,12,4,50290.94
8,4,3,4,9,5,2019,0,21,5,19,35,1,19,24,12,4,5056.4736
8,1,1,2,9,6,2019,2,19,15,12,0,3,28,4,5,4,28104.098
8,2,5,0,9,3,2019,0,10,40,7,45,0,13,24,12,4,8979.312
8,6,1,2,21,5,2019,1,19,0,4,55,3,7,6,12,4,28839.182
8,4,0,3,9,5,2019,1,8,15,14,5,2,7,3,12,4,47605.17
7,8,0,3,3,5,2019,0,0,40,22,20,2,5,24,12,4,19052.17
7,8,3,4,27,3,2019,0,14,30,13,10,1,19,24,12,4,5202.2065
8,4,0,3,1,4,2019,1,12,0,8,25,2,7,3,12,4,48829.652
8,6,1,2,21,5,2019,1,1,30,17,45,3,7,6,12,4,31687.06
5,6,1,2,24,6,2019,1,1,30,12,50,3,7,6,12,4,30278.47
8,3,1,2,18,5,2019,1,12,30,7,15,3,33,6,12,4,27785.357
5,4,5,0,18,3,2019,1,9,30,16,55,0,7,8,12,4,18811.688
8,3,1,2,27,6,2019,1,7,45,2,0,3,6,6,12,4,26344.201
8,1,5,0,9,3,2019,2,23,55,17,25,0,7,0,6,4,11984.18
5,4,3,4,15,6,2019,0,4,20,2,55,1,19,24,12,4,9095.961
8,4,0,3,12,6,2019,1,8,15,21,10,2,7,3,12,4,38178.258
8,4,1,2,15,6,2019,2,4,25,9,40,3,28,4,5,4,41094.02
5,4,0,3,9,6,2019,1,19,50,20,0,2,7,3,12,4,60836.035
8,4,0,3,12,6,2019,1,14,25,20,25,2,14,3,12,4,50254.777
8,4,0,3,24,5,2019,1,21,5,17,0,2,14,3,12,4,46569.156
8,4,0,3,6,6,2019,1,10,5,6,30,2,7,3,12,4,49048.477
8,8,0,3,18,3,2019,0,11,30,9,0,2,5,24,12,4,22924.709
7,8,3,4,24,6,2019,0,7,15,5,45,1,19,24,12,4,7860.729
7,8,4,1,18,3,2019,0,20,5,17,45,4,8,24,12,4,16438.521
8,3,5,0,24,3,2019,0,16,10,13,10,0,13,24,12,4,3362.3804
8,10,5,0,9,3,2019,0,0,5,21,10,0,13,24,12,4,4054.734
8,4,0,3,1,5,2019,1,20,45,14,5,2,7,3,12,4,48397.805
8,4,1,2,18,5,2019,2,19,0,11,40,3,29,4,5,4,35526.184
8,3,2,0,1,4,2019,0,1,0,22,10,0,13,24,12,4,2532.7942
5,4,1,2,12,6,2019,1,19,0,16,0,3,7,6,12,4,35134.83
5,4,1,2,21,3,2019,2,18,50,18,25,3,3,4,5,4,35529.566
5,4,0,3,24,3,2019,1,19,40,6,30,2,7,3,12,4,59679.156
8,6,1,2,27,6,2019,1,19,15,8,0,3,7,6,12,4,28996.342
5,4,0,3,24,5,2019,1,10,5,16,30,2,7,3,12,4,58706.953
8,8,0,3,6,6,2019,0,9,30,6,55,2,5,24,12,4,19241.6
8,3,0,3,1,4,2019,0,17,45,15,15,2,5,24,12,4,18220.922
8,4,1,2,21,5,2019,2,12,35,9,40,3,28,4,5,4,33404.04
8,4,1,2,6,6,2019,2,4,25,9,35,3,21,4,5,4,28147.27
8,6,1,2,6,6,2019,1,1,30,19,0,3,7,6,12,4,26485.5
8,6,1,2,27,3,2019,1,19,15,10,20,3,7,6,12,4,27817.506
8,3,1,2,27,6,2019,1,22,25,17,5,3,6,6,12,4,26791.48
8,0,1,2,27,3,2019,1,22,15,7,55,3,6,6,12,4,27225.018
8,6,1,2,21,3,2019,1,21,0,8,0,3,7,6,12,4,29361.764
5,4,5,0,18,3,2019,1,8,15,21,25,0,7,8,12,4,17797.836
5,4,5,0,12,3,2019,1,13,15,20,35,0,7,8,12,4,19742.86
5,4,2,0,6,5,2019,0,22,0,18,55,0,13,24,12,4,1476.9244
8,6,1,2,1,6,2019,1,1,30,17,45,3,7,6,12,4,34560.695
7,8,0,3,15,6,2019,0,19,40,17,10,2,5,24,12,4,21076.178
8,3,1,2,3,3,2019,2,21,20,6,40,3,20,22,5,4,30003.637
8,3,3,4,24,3,2019,0,22,45,21,20,1,19,24,12,4,6457.12
8,8,2,0,21,4,2019,0,0,5,21,10,0,13,24,12,4,1775.1172
8,2,5,0,18,3,2019,0,23,50,20,55,0,13,24,12,4,1803.3076
8,3,0,3,15,5,2019,1,20,30,15,15,2,20,3,12,4,46740.395
8,6,1,2,12,6,2019,1,1,30,11,40,3,7,6,12,4,26078.002
8,1,0,3,24,3,2019,1,11,10,9,25,2,7,3,12,4,49021.793
8,2,5,0,9,3,2019,0,14,35,11,40,0,13,24,12,4,5373.661
8,4,5,0,1,3,2019,1,9,0,22,50,0,7,8,12,4,27201.484
8,4,1,2,9,6,2019,2,4,25,9,40,3,28,4,5,4,41143.88
7,8,3,4,3,6,2019,0,7,15,5,45,1,19,24,12,4,7807.963
8,3,4,1,21,5,2019,0,17,5,14,45,4,8,24,12,4,14280.745
5,4,0,3,18,5,2019,1,4,40,20,0,2,7,3,12,4,59700.426
5,4,2,0,6,6,2019,0,20,45,17,45,0,13,24,12,4,4275.249
8,4,0,3,6,6,2019,1,23,35,18,55,2,7,3,12,4,46350.7
8,4,0,3,1,4,2019,1,23,35,20,25,2,14,3,12,4,38329.184
5,4,0,3,24,5,2019,1,14,25,17,0,2,14,3,12,4,60528.91
8,1,1,2,3,3,2019,2,9,25,13,5,3,20,22,5,4,28617.686
8,8,5,0,1,3,2019,0,23,20,20,30,0,13,24,12,4,9282.747
8,6,1,2,18,5,2019,1,1,30,14,0,3,7,6,12,4,25338.361
8,6,1,2,1,6,2019,1,19,0,7,0,3,7,6,12,4,31916.205
8,1,1,2,9,5,2019,1,9,25,9,45,3,33,6,12,4,42873.89
5,4,1,2,18,5,2019,1,4,25,13,0,3,7,6,12,4,33692.59
8,6,1,2,24,5,2019,1,19,0,8,30,3,7,6,12,4,28924.906
8,3,0,3,3,4,2019,0,0,5,21,25,2,5,24,12,4,20335.516
8,1,1,2,6,6,2019,2,7,40,5,0,3,0,4,5,4,24718.463
8,4,5,0,1,3,2019,1,5,5,14,5,0,7,8,12,4,17767.125
8,3,2,0,21,5,2019,0,21,50,18,55,0,13,24,12,4,808.9702
8,3,2,0,15,6,2019,0,19,55,16,55,0,13,24,12,4,1668.626
8,4,1,2,27,6,2019,1,4,25,20,55,3,7,6,12,4,33225.81
8,8,4,1,12,6,2019,0,10,35,8,20,4,8,24,12,4,13992.818
8,4,1,2,9,5,2019,1,19,0,20,55,3,7,6,12,4,28566.0
8,8,1,2,15,6,2019,1,22,50,17,55,3,6,6,12,4,26382.654
5,4,2,0,6,5,2019,0,22,50,19,50,0,13,24,12,4,1599.8193
5,4,0,3,6,6,2019,1,23,35,18,55,2,7,3,12,4,56039.44
5,4,0,3,24,5,2019,1,20,45,16,30,2,7,3,12,4,58932.875
8,1,0,3,3,4,2019,1,4,40,19,0,2,20,3,12,4,36449.254
8,3,2,0,21,5,2019,0,8,20,5,30,0,13,24,12,4,3407.8608
5,4,0,3,1,5,2019,1,23,35,14,5,2,7,3,12,4,58281.637
8,3,2,0,27,4,2019,0,11,20,8,30,0,13,24,12,4,4528.864
8,4,2,0,15,4,2019,0,11,20,8,20,0,13,24,12,4,4293.3394
8,4,1,2,9,6,2019,2,12,35,11,45,3,32,4,5,4,35380.426
8,3,5,0,21,3,2019,0,2,20,23,30,0,13,24,12,4,3821.1836
7,8,0,3,3,4,2019,0,11,25,9,0,2,5,24,12,4,24845.379
8,4,5,0,18,3,2019,1,5,5,16,55,0,7,8,12,4,22803.846
8,4,0,3,15,5,2019,1,21,5,20,25,2,14,3,12,4,39274.094
5,4,1,2,21,3,2019,1,18,50,18,15,3,7,6,12,4,35306.83
8,6,1,2,15,6,2019,1,1,30,11,30,3,7,6,12,4,25798.018
8,1,1,2,6,3,2019,2,19,15,21,30,3,20,4,5,4,25319.85
5,4,3,4,9,6,2019,0,11,50,10,20,1,19,24,12,4,8449.956
8,6,1,2,24,6,2019,1,19,0,7,30,3,7,6,12,4,28042.76
8,6,1,2,21,5,2019,1,19,15,8,30,3,7,6,12,4,29148.564
8,3,2,0,9,5,2019,0,0,15,21,15,0,13,24,12,4,2032.0566
8,8,5,0,9,3,2019,0,12,30,9,35,0,13,24,12,4,6477.134
8,4,1,2,3,6,2019,2,4,25,18,25,3,3,4,5,4,25274.633
8,6,1,2,6,3,2019,1,1,35,19,0,3,7,6,12,4,34465.527
8,3,3,4,27,6,2019,0,10,45,9,15,1,19,24,12,4,8300.26
8,1,2,0,27,4,2019,0,8,55,6,10,0,13,24,12,4,4032.9253
8,4,1,2,21,3,2019,2,4,25,10,45,3,3,4,5,4,33010.207
5,4,0,3,9,5,2019,1,16,20,8,25,2,7,3,12,4,58954.48
8,3,0,3,21,6,2019,0,18,5,15,30,2,5,24,12,4,22013.955
8,6,1,2,21,5,2019,1,21,0,11,30,3,7,6,12,4,28538.664
5,6,1,2,6,3,2019,1,19,15,13,0,3,7,6,12,4,37063.12
5,4,1,2,12,6,2019,2,4,25,6,45,3,34,4,5,4,53307.98
5,4,5,0,12,3,2019,1,15,15,18,55,0,7,8,12,4,22239.217
8,10,1,2,15,5,2019,0,17,50,14,40,3,10,24,12,4,12363.697
8,10,2,0,6,4,2019,0,23,50,21,0,0,13,24,12,4,169.07745
8,0,0,3,9,6,2019,0,1,20,22,50,2,5,24,12,4,18927.312
8,1,0,3,24,3,2019,2,5,35,9,25,2,7,11,3,4,48081.523
8,4,0,3,18,5,2019,1,18,15,8,25,2,7,3,12,4,46917.16
8,10,0,3,12,5,2019,1,20,20,17,0,2,14,3,12,4,48723.543
8,2,1,2,21,5,2019,1,19,35,14,25,3,7,6,12,4,25639.09
8,1,1,2,6,3,2019,2,19,15,5,55,3,4,4,5,4,37297.35
8,1,5,0,18,3,2019,1,12,15,8,15,0,20,8,12,4,14155.899
8,4,2,0,1,5,2019,0,8,45,6,0,0,13,24,12,4,3509.5454
8,1,1,2,6,5,2019,3,19,15,5,15,3,39,23,4,1,30866.357
5,4,5,0,3,3,2019,1,8,15,8,55,0,7,8,12,4,27496.082
5,4,3,4,15,5,2019,0,8,30,7,5,1,19,24,12,4,9329.602
8,4,0,3,24,3,2019,1,20,40,6,30,2,7,3,12,4,57254.258
8,4,3,4,1,3,2019,0,4,25,2,55,1,19,24,12,4,15304.89
8,1,1,2,15,5,2019,2,19,15,10,55,3,16,4,5,4,30216.697
8,3,0,3,21,5,2019,1,23,30,18,5,2,34,3,12,4,36424.04
8,8,3,4,27,6,2019,0,0,15,22,45,1,19,24,12,4,7899.341
8,10,2,0,3,5,2019,0,22,15,19,30,0,13,24,12,4,772.9571
8,6,1,2,3,3,2019,1,21,0,12,50,3,7,6,12,4,35160.48
8,0,0,3,21,3,2019,0,22,5,19,35,2,5,24,12,4,20235.768
8,6,1,2,15,5,2019,1,19,15,13,0,3,7,6,12,4,27765.297
8,6,1,2,9,6,2019,1,1,30,10,20,3,7,6,12,4,26689.197
8,2,2,0,1,4,2019,0,14,30,11,40,0,13,24,12,4,3453.097
8,4,0,3,15,5,2019,1,22,5,20,25,2,14,3,12,4,39023.41
8,3,1,2,3,6,2019,1,1,30,9,15,3,7,6,12,4,28183.096
5,4,3,4,27,3,2019,0,11,50,10,20,1,19,24,12,4,8680.826
8,4,0,3,9,5,2019,1,10,5,6,30,2,7,3,12,4,49050.992
8,4,0,3,12,6,2019,1,8,15,6,30,2,7,3,12,4,48086.535
8,4,1,2,15,6,2019,2,19,0,5,30,3,28,4,5,4,29573.408
8,6,1,2,27,6,2019,1,19,0,6,40,3,7,6,12,4,28229.783
8,6,1,2,9,6,2019,1,1,30,13,0,3,7,6,12,4,25989.0
8,1,1,2,18,5,2019,1,19,15,9,0,3,7,6,12,4,29142.523
8,1,3,4,6,3,2019,2,15,15,11,35,1,28,9,9,4,19897.033
8,3,1,2,21,5,2019,1,20,0,15,10,3,6,6,12,4,23740.354
8,4,2,0,3,4,2019,0,18,10,15,15,0,13,24,12,4,737.13873
8,4,0,3,18,5,2019,1,23,35,9,35,2,14,3,12,4,44742.285
8,10,0,3,6,5,2019,1,9,5,20,20,2,14,3,12,4,39625.316
8,8,3,4,24,6,2019,0,7,15,5,45,1,19,24,12,4,7485.191
5,4,0,3,24,5,2019,1,16,20,20,0,2,7,3,12,4,58765.562
8,4,2,0,24,5,2019,0,22,0,18,55,0,13,24,12,4,334.55795
8,3,4,1,6,5,2019,0,21,55,19,35,4,8,24,12,4,11127.883
8,8,3,4,12,6,2019,0,0,15,22,45,1,19,24,12,4,7782.8247
5,4,0,3,6,6,2019,1,10,5,21,10,2,7,3,12,4,61210.01
5,6,1,2,3,3,2019,1,15,30,9,0,3,7,6,12,4,43761.7
8,4,0,3,15,5,2019,1,18,15,6,30,2,7,3,12,4,48125.38
8,4,0,3,12,5,2019,1,16,20,8,25,2,7,3,12,4,48110.625
8,3,1,2,9,3,2019,1,21,0,15,0,3,7,6,12,4,31115.998
8,6,1,2,27,3,2019,1,1,35,17,30,3,7,6,12,4,25616.752
